price_lag1,dem_lag1,price_lag2,dem_lag2,price_lag48,dem_lag48,price_roll48,dem_roll48,vic_lag1,transfer_lag1,day,period,target
0.088027,0.530051,0.091389,0.539125,0.067281,0.530199,0.07582566666666667,0.41107866666666665,0.003467,0.414912,3,0.574468,8.4664
0.084664,0.522315,0.088027,0.530051,0.067281,0.524993,0.0761878125,0.41091441666666667,0.003467,0.414912,3,0.595745,7.6498
0.076498,0.516959,0.084664,0.522315,0.076498,0.53377,0.07637983333333333,0.4107470416666666,0.003467,0.414912,3,0.617021,7.6498
0.076498,0.510116,0.076498,0.516959,0.085895,0.543142,0.07637983333333333,0.41025425,0.003467,0.414912,3,0.638298,8.4664
0.084664,0.509372,0.076498,0.510116,0.085895,0.543291,0.0763541875,0.4095507083333334,0.003467,0.414912,3,0.659574,7.6498
0.076498,0.511157,0.084664,0.509372,0.076498,0.532877,0.07615841666666666,0.40888125000000003,0.003467,0.414912,3,0.680851,8.583499999999999
0.085835,0.507289,0.076498,0.511157,0.076498,0.516513,0.0763529375,0.4083481666666666,0.003467,0.414912,3,0.702128,7.6498
0.076498,0.507587,0.085835,0.507289,0.062387,0.469354,0.0763529375,0.40816220833333333,0.003467,0.414912,3,0.723404,9.0068
0.090068,0.47947,0.076498,0.507587,0.062387,0.454478,0.076929625,0.4083729583333333,0.003467,0.414912,3,0.744681,8.8027
0.088027,0.455817,0.090068,0.47947,0.076498,0.421601,0.07746379166666666,0.4084008541666666,0.003467,0.414912,3,0.765957,8.4664
0.084664,0.424278,0.088027,0.455817,0.084634,0.40122,0.07763391666666666,0.40845662499999996,0.003467,0.414912,3,0.787234,8.4634
0.084634,0.411782,0.084664,0.424278,0.091359,0.406129,0.07763391666666668,0.40867666666666663,0.003467,0.414912,3,0.808511,8.8027
0.088027,0.421749,0.084634,0.411782,0.076498,0.398988,0.0775645,0.4090020833333334,0.003467,0.414912,3,0.829787,9.0068
0.090068,0.419369,0.088027,0.421749,0.076498,0.367153,0.07784720833333333,0.40942668750000005,0.003467,0.414912,3,0.851064,7.6498
0.076498,0.391401,0.090068,0.419369,0.060316,0.344243,0.07784720833333333,0.4099318541666666,0.003467,0.414912,3,0.87234,8.4634
0.084634,0.364029,0.076498,0.391401,0.071004,0.384707,0.07835383333333333,0.41034406250000005,0.003467,0.414912,3,0.893617,8.4634
0.084634,0.38679,0.084634,0.364029,0.064879,0.393187,0.07863779166666666,0.4103874583333333,0.003467,0.414912,3,0.914894,7.6498
0.076498,0.406129,0.084634,0.38679,0.061667,0.426212,0.07887985416666667,0.41065708333333334,0.003467,0.414912,3,0.93617,7.6498
0.076498,0.428444,0.076498,0.406129,0.060316,0.417733,0.07918883333333333,0.4107035833333334,0.003467,0.414912,3,0.957447,6.7280999999999995
0.067281,0.424278,0.076498,0.428444,0.060316,0.405534,0.07933393749999999,0.4108399375,0.003467,0.414912,3,0.978723,6.7280999999999995
0.067281,0.412526,0.067281,0.424278,0.057644,0.375632,0.07947904166666667,0.4109856041666667,0.003467,0.414912,3,1.0,7.6498
0.076498,0.391401,0.067281,0.412526,0.055242,0.347367,0.07987183333333332,0.41131412500000003,0.003467,0.414912,4,0.0,7.481699999999999
0.074817,0.356144,0.076498,0.391401,0.056083,0.280869,0.08027964583333333,0.41149697916666667,0.003467,0.414912,4,0.021277,5.8094
0.058094,0.295745,0.074817,0.356144,0.056923,0.225974,0.08032154166666666,0.41180689583333335,0.003467,0.414912,4,0.042553,5.6923
0.056923,0.236388,0.058094,0.295745,0.055242,0.189676,0.08032154166666666,0.4120238541666666,0.003467,0.414912,4,0.06383,5.6923
0.056923,0.199197,0.056923,0.236388,0.055242,0.156055,0.08035656249999999,0.41222220833333334,0.003467,0.414912,4,0.085106,5.6923
0.056923,0.169592,0.056923,0.199197,0.055242,0.132104,0.08039158333333334,0.41250422916666674,0.003467,0.414912,4,0.106383,6.6951
0.066951,0.150104,0.056923,0.169592,0.055242,0.12645,0.08063552083333332,0.4128792291666667,0.003467,0.414912,4,0.12766,6.968299999999999
0.069683,0.140881,0.066951,0.150104,0.055242,0.133294,0.08093637499999999,0.41317987500000003,0.003467,0.414912,4,0.148936,7.3946
0.073946,0.144302,0.069683,0.140881,0.060166,0.158881,0.08132604166666667,0.41340920833333333,0.003467,0.414912,4,0.170213,7.481699999999999
0.074817,0.166171,0.073946,0.144302,0.073946,0.189824,0.08163127083333334,0.41356108333333336,0.003467,0.414912,4,0.191489,7.697900000000001
0.076979,0.193395,0.074817,0.166171,0.076258,0.263314,0.08169445833333334,0.4136354791666667,0.003467,0.414912,4,0.212766,7.6918
0.076918,0.268373,0.076979,0.193395,0.076498,0.337251,0.08170820833333332,0.41374087499999995,0.003467,0.414912,4,0.234043,7.625800000000001
0.076258,0.338738,0.076918,0.268373,0.082893,0.364177,0.08170320833333333,0.4137718541666667,0.003467,0.414912,4,0.255319,8.4634
0.084634,0.373401,0.076258,0.338738,0.084634,0.415501,0.08173947916666666,0.4139640208333333,0.003467,0.414912,4,0.276596,8.4965
0.084965,0.430527,0.084634,0.373401,0.088027,0.453734,0.081746375,0.4142770625,0.003467,0.414912,4,0.297872,9.8445
0.098445,0.462809,0.084965,0.430527,0.090068,0.490033,0.08196341666666666,0.41446612499999996,0.003467,0.414912,4,0.319149,9.6073
0.096073,0.49881,0.098445,0.462809,0.101477,0.54701,0.08208852083333333,0.4146489791666666,0.003467,0.414912,4,0.340426,10.514
0.10514,0.555936,0.096073,0.49881,0.10484,0.566052,0.08216483333333334,0.4148349375,0.003467,0.414912,4,0.361702,10.2078
0.102078,0.576168,0.10514,0.555936,0.096073,0.567688,0.08210729166666667,0.4150456875,0.003467,0.414912,4,0.382979,10.177700000000002
0.101777,0.57587,0.102078,0.576168,0.101477,0.562035,0.082226125,0.41521614583333327,0.003467,0.414912,4,0.404255,9.5052
0.095052,0.570366,0.101777,0.57587,0.101477,0.553704,0.08209227083333333,0.41538970833333333,0.003467,0.414912,4,0.425532,9.8445
0.098445,0.565903,0.095052,0.570366,0.098145,0.558316,0.08202910416666666,0.4156438541666667,0.003467,0.414912,4,0.446809,9.6073
0.096073,0.559804,0.098445,0.565903,0.094752,0.555043,0.0819859375,0.41567485416666666,0.003467,0.414912,4,0.468085,9.168999999999999
0.09169,0.558762,0.096073,0.559804,0.091389,0.549836,0.08192214583333333,0.41575233333333333,0.003467,0.414912,4,0.489362,9.5052
0.095052,0.553258,0.09169,0.558762,0.091389,0.547456,0.08199845833333334,0.415823625,0.003467,0.414912,4,0.510638,9.0068
0.090068,0.547754,0.095052,0.553258,0.091389,0.539125,0.0819709375,0.4158298333333333,0.003467,0.414912,4,0.531915,9.0068
0.090068,0.543142,0.090068,0.547754,0.088027,0.530051,0.08194341666666666,0.41591352083333333,0.003467,0.414912,4,0.553191,8.8327
0.088327,0.533621,0.090068,0.543142,0.084664,0.522315,0.08194966666666666,0.41598789583333334,0.003467,0.414912,4,0.574468,8.4965
0.084965,0.523505,0.088327,0.533621,0.076498,0.516959,0.08195593749999999,0.41601268750000003,0.003467,0.414912,4,0.595745,8.4965
0.084965,0.515769,0.084965,0.523505,0.076498,0.510116,0.08213233333333333,0.41598789583333334,0.003467,0.414912,4,0.617021,8.4965
0.084965,0.512943,0.084965,0.515769,0.084664,0.509372,0.08230872916666666,0.41604679166666664,0.003467,0.414912,4,0.638298,8.4965
0.084965,0.517108,0.084965,0.512943,0.076498,0.511157,0.082315,0.4162079583333333,0.003467,0.414912,4,0.659574,9.0068
0.090068,0.513686,0.084965,0.517108,0.085835,0.507289,0.08259770833333334,0.41626064583333333,0.003467,0.414912,4,0.680851,8.8327
0.088327,0.508331,0.090068,0.513686,0.076498,0.507587,0.082649625,0.4162823541666667,0.003467,0.414912,4,0.702128,9.5052
0.095052,0.512199,0.088327,0.508331,0.090068,0.47947,0.08303616666666667,0.4163784375,0.003467,0.414912,4,0.723404,10.2078
0.102078,0.492711,0.095052,0.512199,0.088027,0.455817,0.08328637500000001,0.4166542916666667,0.003467,0.414912,4,0.744681,10.1988
0.101988,0.475007,0.102078,0.492711,0.084664,0.424278,0.08357722916666667,0.4170540833333334,0.003467,0.414912,4,0.765957,10.1988
0.101988,0.453139,0.101988,0.475007,0.084634,0.411782,0.08393814583333332,0.4176553541666667,0.003467,0.414912,4,0.787234,9.168999999999999
0.09169,0.438262,0.101988,0.453139,0.088027,0.421749,0.08408514583333333,0.41820702083333333,0.003467,0.414912,4,0.808511,9.6073
0.096073,0.442279,0.09169,0.438262,0.090068,0.419369,0.08425277083333332,0.4186347291666666,0.003467,0.414912,4,0.829787,9.6073
0.096073,0.436477,0.096073,0.442279,0.076498,0.391401,0.08437787499999999,0.4189911458333333,0.003467,0.414912,4,0.851064,9.0068
0.090068,0.404046,0.096073,0.436477,0.084634,0.364029,0.08466058333333333,0.4192545833333334,0.003467,0.414912,4,0.87234,8.4634
0.084634,0.369682,0.090068,0.404046,0.084634,0.38679,0.08466058333333333,0.4193723541666667,0.003467,0.414912,4,0.893617,9.168999999999999
0.09169,0.397501,0.084634,0.369682,0.076498,0.406129,0.08480758333333334,0.4195955,0.003467,0.414912,4,0.914894,8.4965
0.084965,0.415501,0.09169,0.397501,0.076498,0.428444,0.08498397916666667,0.41979075000000005,0.003467,0.414912,4,0.93617,8.2983
0.082983,0.439006,0.084965,0.415501,0.067281,0.424278,0.08511908333333333,0.42001079166666666,0.003467,0.414912,4,0.957447,8.4965
0.084965,0.433651,0.082983,0.439006,0.067281,0.412526,0.08548750000000001,0.4202060625000001,0.003467,0.414912,4,0.978723,8.4965
0.084965,0.411782,0.084965,0.433651,0.076498,0.391401,0.08585591666666666,0.4201905625,0.003467,0.414912,4,1.0,8.4634
0.084634,0.384261,0.084965,0.411782,0.074817,0.356144,0.08602541666666667,0.4200418125,0.003467,0.414912,5,0.0,5.8034
0.058034,0.356442,0.084634,0.384261,0.058094,0.295745,0.08567577083333333,0.4200480208333333,0.003467,0.414912,5,0.021277,5.6593
0.056593,0.287563,0.058034,0.356442,0.056923,0.236388,0.0856445,0.41987756249999997,0.003467,0.414912,5,0.042553,5.5241999999999996
0.055242,0.227165,0.056593,0.287563,0.056923,0.199197,0.08560947916666667,0.41968541666666664,0.003467,0.414912,5,0.06383,5.5241999999999996
0.055242,0.187147,0.055242,0.227165,0.056923,0.169592,0.08557445833333334,0.419434375,0.003467,0.414912,5,0.085106,5.5241999999999996
0.055242,0.159625,0.055242,0.187147,0.066951,0.150104,0.0855394375,0.41922672916666665,0.003467,0.414912,5,0.106383,5.5241999999999996
0.055242,0.137905,0.055242,0.159625,0.069683,0.140881,0.08529549999999998,0.4189725833333333,0.003467,0.414912,5,0.12766,5.5241999999999996
0.055242,0.130616,0.055242,0.137905,0.073946,0.144302,0.08499464583333334,0.4187587291666666,0.003467,0.414912,5,0.148936,5.5241999999999996
0.055242,0.128979,0.055242,0.130616,0.074817,0.166171,0.08460497916666666,0.4184395,0.003467,0.414912,5,0.170213,6.6951
0.066951,0.154418,0.055242,0.128979,0.076979,0.193395,0.08444110416666667,0.4181946458333334,0.003467,0.414912,5,0.191489,5.6593
0.056593,0.188337,0.066951,0.154418,0.076918,0.268373,0.08401639583333333,0.4180892708333333,0.003467,0.414912,5,0.212766,6.815200000000001
0.068152,0.262124,0.056593,0.188337,0.076258,0.338738,0.08383377083333333,0.41795908333333337,0.003467,0.414912,5,0.234043,6.749099999999999
0.067491,0.326837,0.068152,0.262124,0.084634,0.373401,0.08365112499999999,0.4177111458333333,0.003467,0.414912,5,0.255319,7.7189
0.077189,0.35183,0.067491,0.326837,0.084965,0.430527,0.08349602083333334,0.41726175,0.003467,0.414912,5,0.276596,6.1397
0.061397,0.412824,0.077189,0.35183,0.098445,0.462809,0.08300502083333333,0.41689293749999995,0.003467,0.414912,5,0.297872,9.0068
0.090068,0.452098,0.061397,0.412824,0.096073,0.49881,0.08283049999999999,0.4166697916666666,0.003467,0.414912,5,0.319149,9.3071
0.093071,0.487206,0.090068,0.452098,0.10514,0.555936,0.08276795833333332,0.41642804166666664,0.003467,0.414912,5,0.340426,9.0068
0.090068,0.544035,0.093071,0.487206,0.102078,0.576168,0.08245395833333333,0.4161801041666667,0.003467,0.414912,5,0.361702,9.6673
0.096673,0.56501,0.090068,0.544035,0.101777,0.57587,0.08234135416666667,0.4159476458333333,0.003467,0.414912,5,0.382979,8.5385
0.085385,0.562928,0.096673,0.56501,0.095052,0.570366,0.08199985416666666,0.41567802083333333,0.003467,0.414912,5,0.404255,8.9168
0.089168,0.555489,0.085385,0.562928,0.098445,0.565903,0.08187727083333333,0.41536808333333336,0.003467,0.414912,5,0.425532,9.1389
0.091389,0.56144,0.089168,0.555489,0.096073,0.559804,0.08173027083333333,0.41527510416666663,0.003467,0.414912,5,0.446809,8.9168
0.089168,0.557721,0.091389,0.56144,0.09169,0.558762,0.08158641666666666,0.4152317083333333,0.003467,0.414912,5,0.468085,8.5385
0.085385,0.551026,0.089168,0.557721,0.095052,0.553258,0.0814550625,0.4150705416666667,0.003467,0.414912,5,0.489362,7.7189
0.077189,0.543439,0.085385,0.551026,0.090068,0.547754,0.08108291666666666,0.4148659791666667,0.003467,0.414912,5,0.510638,6.749099999999999
0.067491,0.537489,0.077189,0.543439,0.090068,0.543142,0.0806125625,0.414652125,0.003467,0.414912,5,0.531915,6.749099999999999
0.067491,0.53615,0.067491,0.537489,0.088327,0.533621,0.08014220833333334,0.4145064583333333,0.003467,0.414912,5,0.553191,7.7189
0.077189,0.529753,0.067491,0.53615,0.084965,0.523505,0.07991016666666667,0.414425875,0.003467,0.414912,5,0.574468,8.9168
0.089168,0.517554,0.077189,0.529753,0.084965,0.515769,0.07999772916666667,0.4143018958333333,0.003467,0.414912,5,0.595745,7.7189
0.077189,0.515918,0.089168,0.517554,0.084965,0.512943,0.07983572916666666,0.414305,0.003467,0.414912,5,0.617021,9.0068
0.090068,0.524398,0.077189,0.515918,0.084965,0.517108,0.07994204166666666,0.41454364583333336,0.003467,0.414912,5,0.638298,9.907499999999999
0.099075,0.530646,0.090068,0.524398,0.090068,0.513686,0.08023599999999999,0.41482568750000004,0.003467,0.414912,5,0.659574,9.1389
0.091389,0.530348,0.099075,0.530646,0.088327,0.508331,0.08026352083333332,0.41517281250000004,0.003467,0.414912,5,0.680851,10.4179
0.104179,0.514579,0.091389,0.530348,0.095052,0.512199,0.08059377083333333,0.41530297916666664,0.003467,0.414912,5,0.702128,9.6673
0.096673,0.501041,0.104179,0.514579,0.102078,0.492711,0.08062754166666666,0.41507052083333335,0.003467,0.414912,5,0.723404,9.3071
0.093071,0.46742,0.096673,0.501041,0.101988,0.475007,0.08043989583333333,0.414543625,0.003467,0.414912,5,0.744681,9.6673
0.096673,0.446147,0.093071,0.46742,0.101988,0.453139,0.08032916666666666,0.413942375,0.003467,0.414912,5,0.765957,9.3071
0.093071,0.413419,0.096673,0.446147,0.09169,0.438262,0.08014339583333333,0.413114875,0.003467,0.414912,5,0.787234,9.1389
0.091389,0.396162,0.093071,0.413419,0.096073,0.442279,0.08013712499999999,0.4122377916666667,0.003467,0.414912,5,0.808511,9.0068
0.090068,0.404641,0.091389,0.396162,0.096073,0.436477,0.08001202083333332,0.41145366666666666,0.003467,0.414912,5,0.829787,9.0068
0.090068,0.409997,0.090068,0.404641,0.090068,0.404046,0.07988691666666665,0.41090200000000004,0.003467,0.414912,5,0.851064,8.5385
0.085385,0.397054,0.090068,0.409997,0.084634,0.369682,0.07978935416666666,0.41075633333333333,0.003467,0.414912,5,0.87234,9.0068
0.090068,0.36745,0.085385,0.397054,0.09169,0.397501,0.0799025625,0.4107098333333333,0.003467,0.414912,5,0.893617,9.1389
0.091389,0.393484,0.090068,0.36745,0.084965,0.415501,0.07989629166666666,0.41062614583333334,0.003467,0.414912,5,0.914894,8.178199999999999
0.081782,0.420411,0.091389,0.393484,0.082983,0.439006,0.07982997916666666,0.4107284375,0.003467,0.414912,5,0.93617,8.178199999999999
0.081782,0.444213,0.081782,0.420411,0.084965,0.433651,0.07980495833333333,0.4108369166666666,0.003467,0.414912,5,0.957447,7.7189
0.077189,0.437667,0.081782,0.444213,0.084965,0.411782,0.07964295833333333,0.4109205833333333,0.003467,0.414912,5,0.978723,8.178199999999999
0.081782,0.428741,0.077189,0.437667,0.084634,0.384261,0.07957664583333333,0.4112738958333333,0.003467,0.414912,5,1.0,7.7189
0.077189,0.398096,0.081782,0.428741,0.058034,0.356442,0.07942154166666666,0.41156212500000006,0.003467,0.414912,6,0.0,7.6918
0.076918,0.365219,0.077189,0.398096,0.056593,0.287563,0.07981495833333334,0.4117449791666667,0.003467,0.414912,6,0.021277,5.6593
0.056593,0.299167,0.076918,0.365219,0.055242,0.227165,0.07981495833333332,0.41198672916666673,0.003467,0.414912,6,0.042553,7.3646
0.073646,0.234454,0.056593,0.299167,0.055242,0.187147,0.080198375,0.41213858333333336,0.003467,0.414912,6,0.06383,6.815200000000001
0.068152,0.194734,0.073646,0.234454,0.055242,0.159625,0.08046733333333332,0.4122966458333333,0.003467,0.414912,6,0.085106,7.3436
0.073436,0.158733,0.068152,0.194734,0.055242,0.137905,0.080846375,0.4122780625,0.003467,0.414912,6,0.106383,6.815200000000001
0.068152,0.130616,0.073436,0.158733,0.055242,0.130616,0.08111533333333333,0.4121262083333333,0.003467,0.414912,6,0.12766,7.3436
0.073436,0.116781,0.068152,0.130616,0.055242,0.128979,0.081494375,0.41183797916666665,0.003467,0.414912,6,0.148936,7.3436
0.073436,0.113359,0.073436,0.116781,0.066951,0.154418,0.08187341666666667,0.4115125625,0.003467,0.414912,6,0.170213,5.5241999999999996
0.055242,0.114252,0.073436,0.113359,0.056593,0.188337,0.08162947916666667,0.41067577083333334,0.003467,0.414912,6,0.191489,7.0734
0.070734,0.125855,0.055242,0.114252,0.068152,0.262124,0.08192408333333333,0.40937406249999997,0.003467,0.414912,6,0.212766,7.0734
0.070734,0.144897,0.070734,0.125855,0.067491,0.326837,0.08197787499999999,0.4069318333333333,0.003467,0.414912,6,0.234043,5.5241999999999996
0.055242,0.160815,0.070734,0.144897,0.077189,0.35183,0.08172268749999999,0.4034730416666667,0.003467,0.414912,6,0.255319,7.0734
0.070734,0.198007,0.055242,0.160815,0.061397,0.412824,0.08158820833333334,0.40026839583333335,0.003467,0.414912,6,0.276596,7.6408000000000005
0.076408,0.253347,0.070734,0.198007,0.090068,0.452098,0.08190093749999999,0.3969459583333334,0.003467,0.414912,6,0.297872,7.202500000000001
0.072025,0.317911,0.076408,0.253347,0.093071,0.487206,0.08152504166666667,0.3941503958333334,0.003467,0.414912,6,0.319149,8.1122
0.081122,0.367004,0.072025,0.317911,0.090068,0.544035,0.08127610416666667,0.3916461875000001,0.003467,0.414912,6,0.340426,8.7486
0.087486,0.41684,0.081122,0.367004,0.096673,0.56501,0.08122231249999999,0.38899629166666666,0.003467,0.414912,6,0.361702,8.7486
0.087486,0.443172,0.087486,0.41684,0.085385,0.562928,0.08103091666666666,0.38645799999999997,0.003467,0.414912,6,0.382979,8.7486
0.087486,0.455519,0.087486,0.443172,0.089168,0.555489,0.0810746875,0.38422031250000005,0.003467,0.414912,6,0.404255,8.7486
0.087486,0.449122,0.087486,0.455519,0.091389,0.56144,0.08103964583333333,0.38200433333333333,0.003467,0.414912,6,0.425532,8.7486
0.087486,0.445701,0.087486,0.449122,0.089168,0.557721,0.08095833333333334,0.3795931041666667,0.003467,0.414912,6,0.446809,8.6436
0.086436,0.44094,0.087486,0.445701,0.085385,0.551026,0.08090141666666667,0.3771601666666667,0.003467,0.414912,6,0.468085,8.7036
0.087036,0.43737,0.086436,0.44094,0.077189,0.543439,0.0809358125,0.37479233333333334,0.003467,0.414912,6,0.489362,7.7368999999999994
0.077369,0.43127,0.087036,0.43737,0.067491,0.537489,0.08093956249999999,0.3724554791666667,0.003467,0.414912,6,0.510638,8.1902
0.081902,0.431122,0.077369,0.43127,0.067491,0.53615,0.08123979166666666,0.3702395,0.003467,0.414912,6,0.531915,8.6436
0.086436,0.42294,0.081902,0.431122,0.077189,0.529753,0.08163447916666666,0.36788095833333334,0.003467,0.414912,6,0.553191,8.1902
0.081902,0.420262,0.086436,0.42294,0.089168,0.517554,0.08173266666666666,0.36559989583333335,0.003467,0.414912,6,0.574468,8.7036
0.087036,0.415799,0.081902,0.420262,0.077189,0.515918,0.08168825,0.36348,0.003467,0.414912,6,0.595745,8.7486
0.087486,0.41684,0.087036,0.415799,0.090068,0.524398,0.08190277083333333,0.36141587500000005,0.003467,0.414912,6,0.617021,8.7486
0.087486,0.41922,0.087486,0.41684,0.099075,0.530646,0.08184897916666667,0.3592246666666667,0.003467,0.414912,6,0.638298,9.0879
0.090879,0.421749,0.087486,0.41922,0.091389,0.530348,0.08167822916666667,0.3569559791666666,0.003467,0.414912,6,0.659574,9.4272
0.094272,0.420411,0.090879,0.421749,0.104179,0.514579,0.08173829166666667,0.354665625,0.003467,0.414912,6,0.680851,8.7486
0.087486,0.411187,0.094272,0.420411,0.096673,0.501041,0.08139052083333333,0.35251162500000005,0.003467,0.414912,6,0.702128,9.0879
0.090879,0.419072,0.087486,0.411187,0.093071,0.46742,0.0812698125,0.35080393750000005,0.003467,0.414912,6,0.723404,8.9078
0.089078,0.419667,0.090879,0.419072,0.096673,0.446147,0.081186625,0.3498090833333333,0.003467,0.414912,6,0.744681,9.769400000000001
0.097694,0.417287,0.089078,0.419667,0.093071,0.413419,0.08120789583333334,0.34920783333333333,0.003467,0.414912,6,0.765957,8.9078
0.089078,0.400774,0.097694,0.417287,0.091389,0.396162,0.08112470833333334,0.3489443958333333,0.003467,0.414912,6,0.787234,8.7486
0.087486,0.390062,0.089078,0.400774,0.090068,0.404641,0.08104339583333334,0.3488173125,0.003467,0.414912,6,0.808511,9.0879
0.090879,0.385302,0.087486,0.390062,0.090068,0.409997,0.08106029166666667,0.34841441666666667,0.003467,0.414912,6,0.829787,8.7486
0.087486,0.387831,0.090879,0.385302,0.085385,0.397054,0.0810065,0.347952625,0.003467,0.414912,6,0.851064,8.6316
0.086316,0.36626,0.087486,0.387831,0.090068,0.36745,0.08102589583333333,0.3473110833333333,0.003467,0.414912,6,0.87234,7.6408000000000005
0.076408,0.334127,0.086316,0.36626,0.091389,0.393484,0.0807413125,0.3466168541666667,0.003467,0.414912,6,0.893617,8.6316
0.086316,0.347367,0.076408,0.334127,0.081782,0.420411,0.080635625,0.34565608333333336,0.003467,0.414912,6,0.914894,7.7368999999999994
0.077369,0.342755,0.086316,0.347367,0.081782,0.444213,0.0805436875,0.34403824999999993,0.003467,0.414912,6,0.93617,7.7368999999999994
0.077369,0.348111,0.077369,0.342755,0.077189,0.437667,0.08045175,0.3420361250000001,0.003467,0.414912,6,0.957447,7.202500000000001
0.072025,0.325945,0.077369,0.348111,0.081782,0.428741,0.08034416666666666,0.3397085833333333,0.003467,0.414912,6,0.978723,5.6593
0.056593,0.303481,0.072025,0.325945,0.077189,0.398096,0.07981939583333332,0.337099,0.003467,0.414912,6,1.0,5.6593
0.056593,0.258852,0.056593,0.303481,0.076918,0.365219,0.0793903125,0.33419808333333334,0.003467,0.414912,7,0.0,5.6593
0.056593,0.240553,0.056593,0.258852,0.056593,0.299167,0.078966875,0.33160087499999996,0.003467,0.414912,7,0.021277,5.5241999999999996
0.055242,0.193246,0.056593,0.240553,0.073646,0.234454,0.07893872916666667,0.3293941875,0.003467,0.414912,7,0.042553,5.5241999999999996
0.055242,0.156352,0.055242,0.193246,0.068152,0.194734,0.0785553125,0.3277670625,0.003467,0.414912,7,0.06383,5.5241999999999996
0.055242,0.126599,0.055242,0.156352,0.073436,0.158733,0.07828635416666667,0.32634758333333336,0.003467,0.414912,7,0.085106,5.5241999999999996
0.055242,0.104136,0.055242,0.126599,0.068152,0.130616,0.0779073125,0.32521014583333335,0.003467,0.414912,7,0.106383,5.5241999999999996
0.055242,0.084647,0.055242,0.104136,0.073436,0.116781,0.07763835416666666,0.3242524583333333,0.003467,0.414912,7,0.12766,5.5241999999999996
0.055242,0.079589,0.055242,0.084647,0.073436,0.113359,0.0772593125,0.323477625,0.003467,0.414912,7,0.148936,5.5241999999999996
0.055242,0.078251,0.055242,0.079589,0.055242,0.114252,0.07688027083333333,0.32274620833333334,0.003467,0.414912,7,0.170213,5.5241999999999996
0.055242,0.081672,0.055242,0.078251,0.070734,0.125855,0.07688027083333333,0.32206745833333333,0.003467,0.414912,7,0.191489,6.824199999999999
0.068242,0.086433,0.055242,0.081672,0.070734,0.144897,0.07682835416666665,0.32124616666666667,0.003467,0.414912,7,0.212766,6.824199999999999
0.068242,0.092383,0.068242,0.086433,0.055242,0.160815,0.0767764375,0.320152125,0.003467,0.414912,7,0.234043,5.5241999999999996
0.055242,0.096995,0.068242,0.092383,0.070734,0.198007,0.0767764375,0.3188225416666666,0.003467,0.414912,7,0.255319,6.824199999999999
0.068242,0.119905,0.055242,0.096995,0.076408,0.253347,0.07672452083333332,0.3171954166666667,0.003467,0.414912,7,0.276596,7.3526
0.073526,0.161113,0.068242,0.119905,0.072025,0.317911,0.07666447916666667,0.315273875,0.003467,0.414912,7,0.297872,7.6348
0.076348,0.206932,0.073526,0.161113,0.081122,0.367004,0.07675454166666666,0.3129618125,0.003467,0.414912,7,0.319149,8.007100000000001
0.080071,0.248289,0.076348,0.206932,0.087486,0.41684,0.07673264583333333,0.31048858333333335,0.003467,0.414912,7,0.340426,7.7368999999999994
0.077369,0.294258,0.080071,0.248289,0.087486,0.443172,0.076521875,0.30793479166666665,0.003467,0.414912,7,0.361702,7.6348
0.076348,0.330854,0.077369,0.294258,0.087486,0.455519,0.07628983333333333,0.3055948333333333,0.003467,0.414912,7,0.382979,7.7368999999999994
0.077369,0.342309,0.076348,0.330854,0.087486,0.449122,0.0760790625,0.30323629166666666,0.003467,0.414912,7,0.404255,6.824199999999999
0.068242,0.346623,0.077369,0.342309,0.087486,0.445701,0.07567814583333334,0.3011008958333333,0.003467,0.414912,7,0.425532,7.6348
0.076348,0.346623,0.068242,0.346623,0.086436,0.44094,0.07544610416666667,0.2990367708333333,0.003467,0.414912,7,0.446809,6.824199999999999
0.068242,0.349598,0.076348,0.346623,0.087036,0.43737,0.07506706249999999,0.2971338125,0.003467,0.414912,7,0.468085,7.625800000000001
0.076258,0.350491,0.068242,0.349598,0.077369,0.43127,0.07484252083333333,0.29532383333333334,0.003467,0.414912,7,0.489362,7.625800000000001
0.076258,0.341714,0.076258,0.350491,0.081902,0.431122,0.07481937500000001,0.2934580833333333,0.003467,0.414912,7,0.510638,6.824199999999999
0.068242,0.334871,0.076258,0.341714,0.086436,0.42294,0.07453479166666667,0.29145285416666666,0.003467,0.414912,7,0.531915,6.824199999999999
0.068242,0.325796,0.068242,0.334871,0.081902,0.420262,0.07415575,0.28942902083333333,0.003467,0.414912,7,0.553191,5.8034
0.058034,0.313151,0.068242,0.325796,0.087036,0.415799,0.0736585,0.28719754166666667,0.003467,0.414912,7,0.574468,5.8034
0.058034,0.302142,0.058034,0.313151,0.087486,0.41684,0.07305429166666666,0.2848296875,0.003467,0.414912,7,0.595745,5.8034
0.058034,0.299762,0.058034,0.302142,0.087486,0.41922,0.07244070833333334,0.2823905625,0.003467,0.414912,7,0.617021,5.8034
0.058034,0.298721,0.058034,0.299762,0.090879,0.421749,0.071827125,0.27988016666666665,0.003467,0.414912,7,0.638298,6.824199999999999
0.068242,0.29396,0.058034,0.298721,0.094272,0.420411,0.07135552083333334,0.27721789583333334,0.003467,0.414912,7,0.659574,5.8034
0.058034,0.298126,0.068242,0.29396,0.087486,0.411187,0.0706005625,0.2746702916666667,0.003467,0.414912,7,0.680851,5.8034
0.058034,0.296192,0.058034,0.298126,0.090879,0.419072,0.06998697916666667,0.2722745625,0.003467,0.414912,7,0.702128,5.8034
